Season,Home,Away,Date,Attendance,Capacity,Total Full Season Equivalent Non Suite Tickets,Group Non Suite Tickets,Single Game Total Non Suite Tickets,Total Non Suite Tickets
2017-18,IND,OKC,2017-12-13,17923,17923,8264.0,2735.0,4287.0,15286.0
2017-18,MIA,POR,2017-12-13,19600,19600,12998.0,4131.0,867.0,17996.0
2017-18,NOP,MIL,2017-12-13,16863,16903,9799.0,1182.0,1018.0,11999.0
2017-18,ORL,LAC,2017-12-13,16011,18846,6535.0,3590.0,1790.0,11915.0
2017-18,PHX,TOR,2017-12-13,15517,18055,6503.0,731.0,1270.0,8504.0
2017-18,WAS,MEM,2017-12-13,15297,20356,9717.0,509.0,315.0,10541.0
2017-18,BRK,WAS,2017-12-12,14515,17732,8571.0,2375.0,940.0,11886.0
2017-18,CLE,ATL,2017-12-12,20562,20562,15097.0,3018.0,972.0,19087.0
2017-18,DAL,SAS,2017-12-12,19874,19200,12028.0,2331.0,2166.0,16525.0
2017-18,DET,DEN,2017-12-12,15480,20491,8198.0,2533.0,503.0,11234.0
2017-18,MIN,PHI,2017-12-12,14659,18978,8328.0,775.0,1178.0,10281.0
2017-18,NYK,LAL,2017-12-12,19359,19812,11277.0,920.0,5103.0,17300.0
2017-18,SAC,PHX,2017-12-12,17583,17583,9642.0,1419.0,1289.0,12350.0
2017-18,CHI,BOS,2017-12-11,19617,20917,9364.0,3986.0,1964.0,15314.0
2017-18,GSW,POR,2017-12-11,19596,19596,14460.0,2468.0,1061.0,17989.0
2017-18,HOU,NOP,2017-12-11,18055,18055,11413.0,1704.0,1784.0,14901.0
2017-18,LAC,TOR,2017-12-11,16658,19068,10872.0,1941.0,952.0,13765.0
2017-18,MEM,MIA,2017-12-11,14857,17794,9974.0,1104.0,340.0,11418.0
2017-18,OKC,CHA,2017-12-11,18203,18203,14588.0,1594.0,515.0,16697.0
2017-18,DET,BOS,2017-12-10,18776,20491,8286.0,4441.0,2338.0,15065.0
2017-18,IND,DEN,2017-12-10,14587,17923,6865.0,3461.0,1205.0,11531.0
2017-18,MIN,DAL,2017-12-10,13094,18978,7836.0,739.0,747.0,9322.0
2017-18,NOP,PHI,2017-12-10,16878,16903,10318.0,1768.0,1607.0,13693.0
2017-18,NYK,ATL,2017-12-10,19189,19812,11200.0,617.0,5103.0,16920.0
2017-18,SAC,TOR,2017-12-10,17583,17583,9451.0,1258.0,1216.0,11925.0
2017-18,ATL,ORL,2017-12-09,12719,15711,6388.0,2507.0,1424.0,10319.0
2017-18,CHA,LAL,2017-12-09,19320,19077,10617.0,1768.0,2581.0,14966.0
2017-18,CHI,NYK,2017-12-09,20149,20917,9466.0,4390.0,1356.0,15212.0
2017-18,CLE,PHI,2017-12-09,20562,20562,15044.0,2284.0,1721.0,19049.0
2017-18,LAC,WAS,2017-12-09,15739,19068,11010.0,2225.0,827.0,14062.0
2017-18,MEM,OKC,2017-12-09,17794,17794,10186.0,2054.0,2339.0,14579.0
2017-18,MIL,UTA,2017-12-09,16675,18717,8044.0,2616.0,1851.0,12511.0
2017-18,PHX,SAS,2017-12-09,16575,18055,6578.0,3241.0,2010.0,11829.0
2017-18,POR,HOU,2017-12-09,19503,19393,12674.0,2076.0,2820.0,17570.0
2017-18,CHA,CHI,2017-12-08,14077,19077,10183.0,520.0,567.0,11270.0
2017-18,DET,GSW,2017-12-08,20491,20491,8508.0,7271.0,2952.0,18731.0
2017-18,IND,CLE,2017-12-08,17032,17923,8213.0,1390.0,4773.0,14376.0
2017-18,MEM,TOR,2017-12-08,15417,17794,10084.0,579.0,245.0,10908.0
2017-18,MIL,DAL,2017-12-08,15889,18717,8356.0,1572.0,1335.0,11263.0
2017-18,NOP,SAC,2017-12-08,15019,16903,9986.0,1480.0,771.0,12237.0
2017-18,ORL,DEN,2017-12-08,16024,18846,5529.0,4994.0,1526.0,12049.0
2017-18,SAS,BOS,2017-12-08,18418,18418,13024.0,2458.0,1440.0,16922.0
2017-18,PHI,LAL,2017-12-07,20495,20478,15417.0,1836.0,1051.0,18304.0
2017-18,PHX,WAS,2017-12-07,15925,18055,5933.0,1971.0,1191.0,9095.0
2017-18,UTA,HOU,2017-12-07,18306,18306,10729.0,1946.0,2496.0,15171.0
2017-18,BOS,DAL,2017-12-06,18624,18624,14216.0,1278.0,1774.0,17268.0
2017-18,CHA,GSW,2017-12-06,19334,19077,10458.0,2079.0,2511.0,15048.0
2017-18,CLE,SAC,2017-12-06,20562,20562,15093.0,3135.0,905.0,19133.0
2017-18,IND,CHI,2017-12-06,13013,17923,7088.0,1719.0,361.0,9168.0
2017-18,LAC,MIN,2017-12-06,15951,19068,10774.0,1397.0,1016.0,13187.0
2017-18,MIL,DET,2017-12-06,15841,18717,7771.0,1167.0,2924.0,11862.0
2017-18,NOP,DEN,2017-12-06,15353,16903,9264.0,1440.0,897.0,11601.0
2017-18,NYK,MEM,2017-12-06,19812,19812,11275.0,715.0,5760.0,17750.0
2017-18,ORL,ATL,2017-12-06,16167,18846,6641.0,3749.0,1636.0,12026.0
2017-18,SAS,MIA,2017-12-06,18252,18418,12840.0,2179.0,537.0,15556.0
2017-18,OKC,UTA,2017-12-05,18203,18203,14682.0,1491.0,492.0,16665.0
2017-18,POR,WAS,2017-12-05,19241,19393,12390.0,1636.0,1420.0,15446.0
2017-18,TOR,PHX,2017-12-05,19800,19800,14585.0,1698.0,1644.0,17927.0
2017-18,ATL,BRK,2017-12-04,12056,15711,6255.0,2707.0,744.0,9706.0
2017-18,BOS,MIL,2017-12-04,18624,18624,14228.0,1162.0,1788.0,17178.0
2017-18,CHA,ORL,2017-12-04,14419,19077,9648.0,1353.0,294.0,11295.0
2017-18,CHI,CLE,2017-12-04,21323,20917,9259.0,4169.0,2326.0,15754.0
2017-18,DAL,DEN,2017-12-04,19419,19200,12007.0,2419.0,938.0,15364.0
2017-18,IND,NYK,2017-12-04,12018,17923,6843.0,1036.0,385.0,8264.0
2017-18,MEM,MIN,2017-12-04,14012,17794,10128.0,771.0,231.0,11130.0
2017-18,NOP,GSW,2017-12-04,17004,16903,10039.0,1825.0,2142.0,14006.0
2017-18,PHI,PHX,2017-12-04,20564,20478,15219.0,1479.0,678.0,17376.0
2017-18,SAS,DET,2017-12-04,18288,18418,12832.0,2342.0,459.0,15633.0
2017-18,UTA,WAS,2017-12-04,17227,18306,10705.0,2188.0,1660.0,14553.0
2017-18,LAL,HOU,2017-12-03,18997,18997,14637.0,288.0,1386.0,16311.0
2017-18,MIA,GSW,2017-12-03,19600,19600,13210.0,4082.0,889.0,18181.0
2017-18,MIN,LAC,2017-12-03,13172,18978,7950.0,719.0,753.0,9422.0
2017-18,NYK,ORL,2017-12-03,19082,19812,11066.0,224.0,5677.0,16967.0
2017-18,OKC,SAS,2017-12-03,18203,18203,14580.0,1411.0,946.0,16937.0
2017-18,BOS,PHX,2017-12-02,18624,18624,14559.0,746.0,1903.0,17208.0
2017-18,BRK,ATL,2017-12-02,13949,17732,8978.0,1603.0,1109.0,11690.0
2017-18,CLE,MEM,2017-12-02,20562,20562,15010.0,2910.0,1169.0,19089.0
2017-18,DAL,LAC,2017-12-02,19245,19200,12300.0,2470.0,1085.0,15855.0
2017-18,DEN,LAL,2017-12-02,19520,19520,7375.0,3860.0,4711.0,15946.0
2017-18,MIL,SAC,2017-12-02,15581,18717,7881.0,1679.0,1383.0,10943.0
2017-18,PHI,DET,2017-12-02,20562,20478,15222.0,1674.0,1127.0,18023.0
2017-18,POR,NOP,2017-12-02,18730,19393,12359.0,1529.0,1797.0,15685.0
2017-18,CHI,SAC,2017-12-01,19268,20917,9102.0,4602.0,1077.0,14781.0
2017-18,MEM,SAS,2017-12-01,16413,17794,10196.0,1195.0,790.0,12181.0
2017-18,MIA,CHA,2017-12-01,19600,19600,12637.0,4301.0,1052.0,17990.0
2017-18,OKC,MIN,2017-12-01,18203,18203,14576.0,1592.0,781.0,16949.0
2017-18,ORL,GSW,2017-12-01,18846,18846,7217.0,3053.0,4363.0,14633.0
2017-18,TOR,IND,2017-12-01,19800,19800,14678.0,1850.0,1460.0,17988.0
2017-18,UTA,NOP,2017-12-01,17725,18306,10679.0,1339.0,2951.0,14969.0
2017-18,WAS,DET,2017-12-01,17885,20356,9675.0,2569.0,1787.0,14031.0
2017-18,ATL,CLE,2017-11-30,16379,15711,6764.0,3241.0,4129.0,14134.0
2017-18,BOS,PHI,2017-11-30,18624,18624,14322.0,912.0,1934.0,17168.0
2017-18,DEN,CHI,2017-11-30,15156,19520,5470.0,1985.0,1299.0,8754.0
2017-18,LAC,UTA,2017-11-30,15139,19068,10453.0,1886.0,669.0,13008.0
2017-18,POR,MIL,2017-11-30,19459,19393,12525.0,2322.0,2402.0,17249.0
2017-18,DAL,BRK,2017-11-29,19327,19200,11615.0,3820.0,537.0,15972.0
2017-18,DET,PHX,2017-11-29,18096,20491,8122.0,2818.0,798.0,11738.0
2017-18,HOU,IND,2017-11-29,16760,18055,11119.0,688.0,605.0,12412.0
2017-18,LAL,GSW,2017-11-29,18997,18997,14635.0,48.0,1666.0,16349.0
2017-18,NOP,MIN,2017-11-29,15555,16903,9456.0,1312.0,1093.0,11861.0
2017-18,NYK,MIA,2017-11-29,17693,19812,11122.0,320.0,3857.0,15299.0
2017-18,ORL,OKC,2017-11-29,17797,18846,7716.0,3590.0,3363.0,14669.0
2017-18,PHI,WAS,2017-11-29,20492,20478,15284.0,1918.0,674.0,17876.0
2017-18,SAS,MEM,2017-11-29,18013,18418,12810.0,1758.0,848.0,15416.0
2017-18,TOR,CHA,2017-11-29,19800,19800,14693.0,1943.0,1241.0,17877.0
2017-18,CHI,PHX,2017-11-28,18324,20917,9357.0,1508.0,1241.0,12106.0
2017-18,CLE,MIA,2017-11-28,20562,20562,15043.0,2670.0,1173.0,18886.0
2017-18,MIN,WAS,2017-11-28,13442,18978,8173.0,1672.0,648.0,10493.0
2017-18,SAC,MIL,2017-11-28,17583,17583,9886.0,1665.0,1364.0,12915.0
2017-18,UTA,DEN,2017-11-28,16790,18306,10594.0,1228.0,3491.0,15313.0
2017-18,BOS,DET,2017-11-27,18624,18624,14362.0,967.0,1889.0,17218.0
2017-18,GSW,SAC,2017-11-27,19596,19596,14513.0,1920.0,1437.0,17870.0
2017-18,HOU,BRK,2017-11-27,16189,18055,11308.0,1320.0,730.0,13358.0
2017-18,IND,ORL,2017-11-27,12501,17923,6984.0,2094.0,269.0,9347.0
2017-18,LAC,LAL,2017-11-27,18086,19068,11071.0,1608.0,1356.0,14035.0
2017-18,NYK,POR,2017-11-27,18409,19812,11013.0,615.0,4708.0,16336.0
2017-18,PHI,CLE,2017-11-27,20527,20478,15404.0,1834.0,1162.0,18400.0
2017-18,SAS,DAL,2017-11-27,17918,18418,12844.0,1808.0,798.0,15450.0
2017-18,CHI,MIA,2017-11-26,20928,20917,9446.0,4355.0,2585.0,16386.0
2017-18,MEM,BRK,2017-11-26,14889,17794,10192.0,509.0,466.0,11167.0
2017-18,MIN,PHX,2017-11-26,16448,18978,7904.0,3534.0,1162.0,12600.0
2017-18,ATL,TOR,2017-11-25,12278,15711,6464.0,2284.0,1177.0,9925.0
2017-18,CHA,SAS,2017-11-25,18597,19077,10468.0,639.0,1766.0,12873.0
2017-18,DAL,OKC,2017-11-25,20340,19200,10817.0,1310.0,5144.0,17271.0
2017-18,GSW,NOP,2017-11-25,19596,19596,14556.0,2319.0,1165.0,18040.0
2017-18,HOU,NYK,2017-11-25,18055,18055,11077.0,1107.0,2443.0,14627.0
2017-18,IND,BOS,2017-11-25,16303,17923,8057.0,1146.0,4477.0,13680.0
2017-18,PHI,ORL,2017-11-25,20585,20478,15415.0,2038.0,943.0,18396.0
2017-18,SAC,LAC,2017-11-25,17583,17583,9724.0,1989.0,1238.0,12951.0
2017-18,UTA,MIL,2017-11-25,17298,18306,10701.0,1144.0,2909.0,14754.0
2017-18,WAS,POR,2017-11-25,18092,20356,10485.0,892.0,2546.0,13923.0
2017-18,ATL,NYK,2017-11-24,14355,15711,6377.0,2979.0,2560.0,11916.0
2017-18,BOS,ORL,2017-11-24,18624,18624,14581.0,725.0,2093.0,17399.0
2017-18,BRK,POR,2017-11-24,15246,17732,9112.0,1172.0,1755.0,12039.0
2017-18,CLE,CHA,2017-11-24,20562,20562,15087.0,1568.0,2186.0,18841.0
2017-18,DEN,MEM,2017-11-24,16736,19520,5848.0,1183.0,2916.0,9947.0
2017-18,GSW,CHI,2017-11-24,19596,19596,14747.0,1718.0,1558.0,18023.0
2017-18,IND,TOR,2017-11-24,16523,17923,6924.0,865.0,5689.0,13478.0
2017-18,MIN,MIA,2017-11-24,18978,18978,8628.0,1924.0,2605.0,13157.0
2017-18,OKC,DET,2017-11-24,18203,18203,14718.0,1187.0,1080.0,16985.0
2017-18,PHX,NOP,2017-11-24,16574,18055,5707.0,1040.0,2382.0,9129.0
2017-18,ATL,LAC,2017-11-22,12675,15711,6345.0,2736.0,1192.0,10273.0
2017-18,CHA,WAS,2017-11-22,16041,19077,10105.0,278.0,1366.0,11749.0
2017-18,CLE,BRK,2017-11-22,20562,20562,15043.0,1718.0,2198.0,18959.0
2017-18,HOU,DEN,2017-11-22,18055,18055,11213.0,1723.0,2195.0,15131.0
2017-18,MEM,DAL,2017-11-22,16101,17794,10109.0,548.0,1042.0,11699.0
2017-18,MIA,BOS,2017-11-22,19704,19600,12993.0,3793.0,1572.0,18358.0
2017-18,MIN,ORL,2017-11-22,16402,18978,7695.0,1912.0,1661.0,11268.0
2017-18,NOP,SAS,2017-11-22,17539,16903,10300.0,1254.0,2078.0,13632.0
2017-18,NYK,TOR,2017-11-22,19812,19812,10978.0,241.0,6500.0,17719.0
2017-18,OKC,GSW,2017-11-22,18203,18203,14589.0,1605.0,820.0,17014.0
2017-18,PHI,POR,2017-11-22,20605,20478,15280.0,1684.0,903.0,17867.0
2017-18,PHX,MIL,2017-11-22,16270,18055,6344.0,1028.0,2273.0,9645.0
2017-18,SAC,LAL,2017-11-22,17583,17583,9898.0,1829.0,1291.0,13018.0
2017-18,UTA,CHI,2017-11-22,17434,18306,10723.0,714.0,3244.0,14681.0
2017-18,LAL,CHI,2017-11-21,18997,18997,14635.0,188.0,1635.0,16458.0
2017-18,CHA,MIN,2017-11-20,15978,19077,10205.0,1476.0,672.0,12353.0
2017-18,DAL,BOS,2017-11-20,20302,19200,11960.0,997.0,3995.0,16952.0
2017-18,DET,CLE,2017-11-20,20491,20491,8388.0,4772.0,3065.0,16225.0
2017-18,MEM,POR,2017-11-20,15785,17794,10069.0,885.0,454.0,11408.0
2017-18,MIL,WAS,2017-11-20,16122,18717,7971.0,1446.0,1941.0,11358.0
2017-18,NOP,OKC,2017-11-20,16765,16903,9946.0,1765.0,2075.0,13786.0
2017-18,NYK,LAC,2017-11-20,18848,19812,11056.0,295.0,5144.0,16495.0
2017-18,ORL,IND,2017-11-20,17239,18846,6448.0,3666.0,3083.0,13197.0
2017-18,PHI,UTA,2017-11-20,20587,20478,15209.0,1639.0,992.0,17840.0
2017-18,SAC,DEN,2017-11-20,17583,17583,9779.0,1804.0,995.0,12578.0
2017-18,SAS,ATL,2017-11-20,18418,18418,12849.0,2197.0,1380.0,16426.0
2017-18,BRK,GSW,2017-11-19,17732,17732,11071.0,2406.0,2478.0,15955.0
2017-18,LAL,DEN,2017-11-19,18997,18997,14637.0,354.0,1211.0,16202.0
2017-18,MIA,IND,2017-11-19,19600,19600,12944.0,3772.0,1128.0,17844.0
2017-18,MIN,DET,2017-11-19,16069,18978,7922.0,1682.0,1516.0,11120.0
2017-18,PHX,CHI,2017-11-19,16264,18055,6333.0,674.0,1741.0,8748.0
2017-18,TOR,WAS,2017-11-19,19800,19800,14570.0,1699.0,1754.0,18023.0
2017-18,ATL,BOS,2017-11-18,16381,15711,6746.0,3340.0,4394.0,14480.0
2017-18,CHA,LAC,2017-11-18,17640,19077,10328.0,1347.0,1366.0,13041.0
2017-18,DAL,MIL,2017-11-18,19949,19200,11821.0,2355.0,2277.0,16453.0
2017-18,MEM,HOU,2017-11-18,17266,17794,10173.0,2159.0,1356.0,13688.0
2017-18,ORL,UTA,2017-11-18,19157,18846,6787.0,7430.0,1269.0,15486.0
2017-18,PHI,GSW,2017-11-18,20848,20478,15404.0,2166.0,1039.0,18609.0
2017-18,POR,SAC,2017-11-18,19522,19393,12417.0,2271.0,2479.0,17167.0
2017-18,BRK,UTA,2017-11-17,14495,17732,8161.0,1373.0,1376.0,10910.0
2017-18,CHI,CHA,2017-11-17,20493,20917,9250.0,5235.0,1368.0,15853.0
2017-18,CLE,LAC,2017-11-17,20562,20562,15164.0,2539.0,1402.0,19105.0
2017-18,DAL,MIN,2017-11-17,19459,19200,12302.0,2214.0,1419.0,15935.0
2017-18,DEN,NOP,2017-11-17,16816,19520,5640.0,2130.0,1627.0,9397.0
2017-18,IND,DET,2017-11-17,17188,17923,6933.0,6039.0,995.0,13967.0
2017-18,LAL,PHX,2017-11-17,18997,18997,14633.0,391.0,1194.0,16218.0
2017-18,SAC,POR,2017-11-17,17583,17583,9718.0,1531.0,1750.0,12999.0
2017-18,SAS,OKC,2017-11-17,18418,18418,12974.0,2777.0,1224.0,16975.0
2017-18,TOR,NYK,2017-11-17,19800,19800,14531.0,1690.0,1923.0,18144.0
2017-18,WAS,MIA,2017-11-17,17551,20356,9793.0,1664.0,1649.0,13106.0
2017-18,BOS,GSW,2017-11-16,18624,18624,14314.0,324.0,2638.0,17276.0
2017-18,PHX,HOU,2017-11-16,16875,18055,6651.0,534.0,1596.0,8781.0
2017-18,ATL,SAC,2017-11-15,13860,15711,6212.0,3181.0,2030.0,11423.0
2017-18,CHA,CLE,2017-11-15,19427,19077,10678.0,376.0,3819.0,14873.0
2017-18,LAL,PHI,2017-11-15,18997,18997,14637.0,192.0,1594.0,16423.0
2017-18,MEM,IND,2017-11-15,16033,17794,9957.0,1381.0,364.0,11702.0
2017-18,MIA,WAS,2017-11-15,19600,19600,12598.0,4243.0,1124.0,17965.0
2017-18,MIL,DET,2017-11-15,14594,18717,7025.0,2805.0,1009.0,10839.0
2017-18,MIN,SAS,2017-11-15,18978,18978,8512.0,2052.0,1868.0,12432.0
2017-18,NOP,TOR,2017-11-15,15654,16903,9539.0,1917.0,991.0,12447.0
2017-18,NYK,UTA,2017-11-15,18695,19812,10914.0,343.0,4505.0,15762.0
2017-18,OKC,CHI,2017-11-15,18203,18203,14528.0,1756.0,551.0,16835.0
2017-18,POR,ORL,2017-11-15,19206,19393,12201.0,1497.0,1244.0,14942.0
2017-18,BRK,BOS,2017-11-14,17732,17732,9468.0,3073.0,2328.0,14869.0
2017-18,DAL,SAS,2017-11-14,19535,19200,11581.0,2598.0,2178.0,16357.0
2017-18,HOU,TOR,2017-11-14,18055,18055,11208.0,2585.0,1178.0,14971.0
2017-18,GSW,ORL,2017-11-13,19596,19596,14649.0,1931.0,1471.0,18051.0
2017-18,LAC,PHI,2017-11-13,19068,19068,10857.0,2353.0,1812.0,15022.0
2017-18,MIL,MEM,2017-11-13,13244,18717,7375.0,1646.0,966.0,9987.0
2017-18,NOP,ATL,2017-11-13,14631,16903,9100.0,1342.0,798.0,11240.0
2017-18,NYK,CLE,2017-11-13,19812,19812,11031.0,237.0,5281.0,16549.0
2017-18,PHX,LAL,2017-11-13,17533,18055,6445.0,1420.0,2120.0,9985.0
2017-18,POR,DEN,2017-11-13,18895,19393,12310.0,2038.0,1324.0,15672.0
2017-18,UTA,MIN,2017-11-13,17236,18306,10672.0,2126.0,1483.0,14281.0
2017-18,WAS,SAC,2017-11-13,14660,20356,9622.0,638.0,366.0,10626.0
2017-18,BOS,TOR,2017-11-12,18624,18624,14487.0,725.0,1999.0,17211.0
2017-18,DET,MIA,2017-11-12,16236,20491,8056.0,1896.0,1209.0,11161.0
2017-18,IND,HOU,2017-11-12,15581,17923,7964.0,3050.0,663.0,11677.0
2017-18,OKC,DAL,2017-11-12,18203,18203,14589.0,1672.0,665.0,16926.0
2017-18,DAL,CLE,2017-11-11,20378,19200,10804.0,1102.0,5551.0,17457.0
2017-18,DEN,ORL,2017-11-11,16688,19520,5497.0,3652.0,1814.0,10963.0
2017-18,GSW,PHI,2017-11-11,19596,19596,14622.0,2180.0,1267.0,18069.0
2017-18,HOU,MEM,2017-11-11,18055,18055,11285.0,1826.0,1411.0,14522.0
2017-18,MIL,LAL,2017-11-11,18717,18717,8486.0,2994.0,4820.0,16300.0
2017-18,NOP,LAC,2017-11-11,17624,16903,10310.0,1504.0,1626.0,13440.0
2017-18,NYK,SAC,2017-11-11,19812,19812,10984.0,196.0,5807.0,16987.0
2017-18,PHX,MIN,2017-11-11,16910,18055,6373.0,2152.0,2308.0,10833.0
2017-18,SAS,CHI,2017-11-11,18418,18418,12932.0,3141.0,665.0,16738.0
2017-18,UTA,BRK,2017-11-11,17413,18306,10680.0,2172.0,1655.0,14507.0
2017-18,WAS,ATL,2017-11-11,17260,20356,9702.0,1891.0,1807.0,13400.0
2017-18,BOS,CHA,2017-11-10,18624,18624,14528.0,1005.0,1649.0,17182.0
2017-18,CHI,IND,2017-11-10,22416,20917,9456.0,3529.0,1807.0,14792.0
2017-18,DET,ATL,2017-11-10,16687,20491,7977.0,2267.0,688.0,10932.0
2017-18,OKC,LAC,2017-11-10,18203,18203,14579.0,1463.0,964.0,17006.0
2017-18,PHX,ORL,2017-11-10,16507,18055,5652.0,3019.0,1678.0,10349.0
2017-18,POR,BRK,2017-11-10,19393,19393,12227.0,2328.0,2442.0,16997.0
2017-18,SAS,MIL,2017-11-10,18418,18418,12805.0,2604.0,1105.0,16514.0
2017-18,UTA,MIA,2017-11-10,18306,18306,10686.0,2372.0,1730.0,14788.0
2017-18,DEN,OKC,2017-11-09,19520,19520,6885.0,2118.0,3029.0,12032.0
2017-18,HOU,CLE,2017-11-09,18055,18055,11093.0,916.0,3965.0,15974.0
2017-18,SAC,PHI,2017-11-09,17583,17583,9482.0,2121.0,1196.0,12799.0
2017-18,TOR,NOP,2017-11-09,19800,19800,14564.0,1477.0,1598.0,17639.0
2017-18,WAS,LAL,2017-11-09,20356,20356,10788.0,1796.0,3438.0,16022.0
2017-18,BOS,LAL,2017-11-08,18624,18624,14435.0,748.0,2036.0,17219.0
2017-18,DET,IND,2017-11-08,14407,20491,8020.0,1400.0,634.0,10054.0
2017-18,GSW,MIN,2017-11-08,19596,19596,13903.0,2770.0,1250.0,17923.0
2017-18,ORL,NYK,2017-11-08,18803,18846,6561.0,4001.0,3640.0,14202.0
2017-18,PHX,MIA,2017-11-08,16500,18055,5463.0,3458.0,1962.0,10883.0
2017-18,CLE,MIL,2017-11-07,20562,20562,15010.0,2469.0,1156.0,18635.0
2017-18,DEN,BRK,2017-11-07,14058,19520,5289.0,634.0,274.0,6197.0
2017-18,IND,NOP,2017-11-07,15014,17923,7048.0,4039.0,617.0,11704.0
2017-18,NYK,CHA,2017-11-07,18704,19812,10899.0,509.0,4718.0,16126.0
2017-18,POR,MEM,2017-11-07,18692,19393,12232.0,1507.0,1569.0,15308.0
2017-18,SAC,OKC,2017-11-07,17583,17583,9643.0,1548.0,1905.0,13096.0
2017-18,SAS,LAC,2017-11-07,18418,18418,12753.0,2077.0,1111.0,15941.0
2017-18,TOR,CHI,2017-11-07,19800,19800,14672.0,1110.0,1371.0,17153.0
2017-18,UTA,PHI,2017-11-07,16063,18306,10638.0,116.0,2754.0,13508.0
2017-18,WAS,DAL,2017-11-07,14505,20356,9598.0,329.0,459.0,10386.0
2017-18,ATL,BOS,2017-11-06,13215,15711,6410.0,2425.0,1912.0,10747.0
2017-18,GSW,MIA,2017-11-06,19596,19596,14511.0,2110.0,1240.0,17861.0
2017-18,PHX,BRK,2017-11-06,15905,18055,5516.0,2764.0,1056.0,9336.0
2017-18,CLE,ATL,2017-11-05,20562,20562,15168.0,2854.0,1058.0,19080.0
2017-18,HOU,UTA,2017-11-05,16914,18055,11122.0,1944.0,1181.0,14247.0
2017-18,LAC,MIA,2017-11-05,15676,19068,10667.0,1443.0,753.0,12863.0
2017-18,LAL,MEM,2017-11-05,18997,18997,14633.0,213.0,1356.0,16202.0
2017-18,MIN,CHA,2017-11-05,14124,18978,7780.0,874.0,912.0,9566.0
2017-18,NYK,IND,2017-11-05,17889,19812,10846.0,196.0,4012.0,15054.0
2017-18,ORL,BOS,2017-11-05,17731,18846,6319.0,3436.0,5377.0,15132.0
2017-18,POR,OKC,2017-11-05,19393,19393,12560.0,1413.0,3091.0,17064.0
2017-18,SAS,PHX,2017-11-05,18038,18418,12806.0,2508.0,453.0,15767.0
2017-18,TOR,WAS,2017-11-05,19800,19800,14657.0,1321.0,1677.0,17655.0
2017-18,CHI,NOP,2017-11-04,21254,20917,9335.0,5543.0,1651.0,16529.0
2017-18,DEN,GSW,2017-11-04,19711,19520,7314.0,2764.0,7000.0,17078.0
2017-18,DET,SAC,2017-11-04,17683,20491,7984.0,3289.0,1074.0,12347.0
2017-18,LAC,MEM,2017-11-04,14777,19068,10755.0,1485.0,839.0,13079.0
2017-18,MIN,DAL,2017-11-04,16837,18978,7995.0,1341.0,2001.0,11337.0
2017-18,ATL,HOU,2017-11-03,14087,15711,6779.0,2168.0,2777.0,11724.0
2017-18,DAL,NOP,2017-11-03,19894,19200,11799.0,2145.0,2011.0,15955.0
2017-18,DEN,MIA,2017-11-03,15317,19520,5872.0,2032.0,962.0,8866.0
2017-18,DET,MIL,2017-11-03,17207,20491,8102.0,1510.0,1090.0,10702.0
2017-18,LAL,BRK,2017-11-03,18997,18997,14629.0,329.0,1492.0,16450.0
2017-18,NYK,PHX,2017-11-03,19404,19812,10783.0,690.0,5331.0,16804.0
2017-18,OKC,BOS,2017-11-03,18203,18203,14612.0,1146.0,1247.0,17005.0
2017-18,ORL,CHI,2017-11-03,19171,18846,6917.0,6230.0,2608.0,15755.0
2017-18,PHI,IND,2017-11-03,20668,20478,15386.0,1834.0,670.0,17890.0
2017-18,SAS,CHA,2017-11-03,18418,18418,12930.0,2408.0,828.0,16166.0
2017-18,UTA,TOR,2017-11-03,16258,18306,10686.0,879.0,1961.0,13526.0
2017-18,WAS,CLE,2017-11-03,20356,20356,10522.0,1808.0,4677.0,17007.0
2017-18,POR,LAL,2017-11-02,19469,19393,12325.0,1657.0,2961.0,16943.0
2017-18,SAS,GSW,2017-11-02,18418,18418,12842.0,1277.0,2517.0,16636.0
2017-18,BOS,SAC,2017-11-01,18624,18624,14018.0,1021.0,1878.0,16917.0
2017-18,CHA,MIL,2017-11-01,15655,19077,10017.0,423.0,538.0,10978.0
2017-18,CLE,IND,2017-11-01,20562,20562,15049.0,2071.0,1090.0,18210.0
2017-18,DEN,TOR,2017-11-01,14072,19520,5279.0,316.0,570.0,6165.0
2017-18,LAC,DAL,2017-11-01,13487,19068,10660.0,2225.0,581.0,13466.0
2017-18,MEM,ORL,2017-11-01,15434,17794,9947.0,835.0,296.0,11078.0
2017-18,MIA,CHI,2017-11-01,19600,19600,12922.0,3723.0,1214.0,17859.0
2017-18,NOP,MIN,2017-11-01,14788,16903,9637.0,1416.0,793.0,11846.0
2017-18,NYK,HOU,2017-11-01,18320,19812,11076.0,272.0,4141.0,15489.0
2017-18,PHI,ATL,2017-11-01,20549,20478,15397.0,1290.0,584.0,17271.0
2017-18,UTA,POR,2017-11-01,16685,18306,10720.0,1300.0,2485.0,14505.0
2017-18,WAS,PHX,2017-11-01,14790,20356,9565.0,625.0,513.0,10703.0
2017-18,BRK,PHX,2017-10-31,12936,17732,8671.0,312.0,551.0,9534.0
2017-18,IND,SAC,2017-10-31,12245,17923,6913.0,1307.0,305.0,8525.0
2017-18,LAL,DET,2017-10-31,17569,18997,14631.0,20.0,900.0,15551.0
2017-18,MIL,OKC,2017-10-31,16713,18717,7847.0,981.0,3195.0,12023.0
